id;country;technologyAndSource;year;mainCategory;subCategory;value;unit;Green_Red
4893;Comoros;GrandTotal;2020;Final Consumption;Total;1908.14246;TJ;
4894;Comoros;GrandTotal;2020;Final Consumption;Industry;22.80957685;TJ;
4895;Comoros;GrandTotal;2020;Final Consumption;Residential;1885.332883;TJ;
4896;Comoros;GrandTotal;2020;Consumption(Elect.& Heat);Total;1908.14246;TJ;
4897;Comoros;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;1908.14246;TJ;
4898;Comoros;GrandTotal;2019;Primary Energy;Production;3725.09928;TJ;
4899;Comoros;GrandTotal;2019;Primary Energy;Supply;3725.09928;TJ;
4900;Comoros;GrandTotal;2019;Transformation/Losses;Charcoal;-1854.14236;TJ;
4901;Comoros;GrandTotal;2019;Final Consumption;Total;1870.95692;TJ;
4902;Comoros;GrandTotal;2019;Final Consumption;Industry;22.95547319;TJ;
4903;Comoros;GrandTotal;2019;Final Consumption;Residential;1848.001447;TJ;
4904;Comoros;GrandTotal;2019;Consumption(Elect.& Heat);Total;1870.95692;TJ;
4905;Comoros;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;1870.95692;TJ;
4906;Congo;Hydropower;2020;Primary Energy;Production;3765.6;TJ;green
4907;Congo;Hydropower;2020;Primary Energy;Supply;3765.6;TJ;green
4908;Congo;Hydropower;2020;Transformation/Losses;Electricity;-3765.6;TJ;green
4909;Congo;Hydropower;2020;Consumption(Elect.& Heat);Total;1955.15618;TJ;green
4910;Congo;Hydropower;2020;Consumption(Elect.& Heat);Electricity;1955.15618;TJ;green
4911;Congo;Hydropower;2020;Gross Electricity&Heat;Electricity;1046.0;TJ;green
4912;Congo;Hydropower;2019;Primary Energy;Production;3765.6;TJ;green
4913;Congo;Hydropower;2019;Primary Energy;Supply;3765.6;TJ;green
4914;Congo;Hydropower;2019;Transformation/Losses;Electricity;-3765.6;TJ;green
4915;Congo;Hydropower;2019;Consumption(Elect.& Heat);Total;1955.15618;TJ;green
4916;Congo;Hydropower;2019;Consumption(Elect.& Heat);Electricity;1955.15618;TJ;green
4917;Congo;Hydropower;2019;Gross Electricity&Heat;Electricity;1046.0;TJ;green
4918;Congo;Solar PV;2020;Primary Energy;Production;3.245634783;TJ;green
4919;Congo;Solar PV;2020;Primary Energy;Supply;3.245634783;TJ;green
4920;Congo;Solar PV;2020;Transformation/Losses;Electricity;-3.245634783;TJ;green
4921;Congo;Solar PV;2020;Consumption(Elect.& Heat);Total;1.685182416;TJ;green
4922;Congo;Solar PV;2020;Consumption(Elect.& Heat);Electricity;1.685182416;TJ;green
4923;Congo;Solar PV;2020;Gross Electricity&Heat;Electricity;0.901565217;TJ;green
4924;Congo;Solar PV;2019;Primary Energy;Production;3.245634783;TJ;green
4925;Congo;Solar PV;2019;Primary Energy;Supply;3.245634783;TJ;green
4926;Congo;Solar PV;2019;Transformation/Losses;Electricity;-3.245634783;TJ;green
4927;Congo;Solar PV;2019;Consumption(Elect.& Heat);Total;1.685182416;TJ;green
4928;Congo;Solar PV;2019;Consumption(Elect.& Heat);Electricity;1.685182416;TJ;green
4929;Congo;Solar PV;2019;Gross Electricity&Heat;Electricity;0.901565217;TJ;green
4930;Congo;Solid Biofuels;2020;Primary Energy;Production;17586.76374;TJ;red
4931;Congo;Solid Biofuels;2020;Primary Energy;Supply;17586.76374;TJ;red
4932;Congo;Solid Biofuels;2020;Transformation/Losses;Charcoal;-387.28368;TJ;red
4933;Congo;Solid Biofuels;2020;Final Consumption;Total;17199.48006;TJ;red
4934;Congo;Solid Biofuels;2020;Final Consumption;Residential;17199.48006;TJ;red
4935;Congo;Solid Biofuels;2020;Consumption(Elect.& Heat);Total;17199.48006;TJ;red
4936;Congo;Solid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;17199.48006;TJ;red
4937;Congo;Solid Biofuels;2019;Primary Energy;Production;17340.62904;TJ;red
4938;Congo;Solid Biofuels;2019;Primary Energy;Supply;17340.62904;TJ;red
4939;Congo;Solid Biofuels;2019;Transformation/Losses;Charcoal;-373.47156;TJ;red
4940;Congo;Solid Biofuels;2019;Final Consumption;Total;16967.15748;TJ;red
4941;Congo;Solid Biofuels;2019;Final Consumption;Residential;16967.15748;TJ;red
4942;Congo;Solid Biofuels;2019;Consumption(Elect.& Heat);Total;16967.15748;TJ;red
4943;Congo;Solid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;16967.15748;TJ;red
4944;Congo;Charcoal;2020;Transformation/Losses;Charcoal;175.3136;TJ;red
4945;Congo;Charcoal;2020;Final Consumption;Total;175.3136;TJ;red
4946;Congo;Charcoal;2020;Final Consumption;Commerce;15.65253326;TJ;red
4947;Congo;Charcoal;2020;Final Consumption;Residential;159.6610667;TJ;red
4948;Congo;Charcoal;2020;Consumption(Elect.& Heat);Total;175.3136;TJ;red
4949;Congo;Charcoal;2020;Consumption(Elect.& Heat);DirectUse;175.3136;TJ;red
4950;Congo;Charcoal;2019;Transformation/Losses;Charcoal;169.0612;TJ;red
4951;Congo;Charcoal;2019;Final Consumption;Total;169.0612;TJ;red
4952;Congo;Charcoal;2019;Final Consumption;Residential;169.0612;TJ;red
4953;Congo;Charcoal;2019;Consumption(Elect.& Heat);Total;169.0612;TJ;red
4954;Congo;Charcoal;2019;Consumption(Elect.& Heat);DirectUse;169.0612;TJ;red
4955;Congo;Electricity;2020;Primary Energy;Imports;36.38962623;TJ;
4956;Congo;Electricity;2020;Primary Energy;Supply;36.38962623;TJ;
4957;Congo;Electricity;2020;Primary Energy;Differences;-1.296743924;TJ;
4958;Congo;Electricity;2020;Transformation/Losses;Electricity;3768.845635;TJ;
4959;Congo;Electricity;2020;Transformation/Losses;Distribution;-1847.097154;TJ;
4960;Congo;Electricity;2020;Final Consumption;Total;1956.841363;TJ;
4961;Congo;Electricity;2020;Final Consumption;Industry;120.8864131;TJ;
4962;Congo;Electricity;2020;Final Consumption;Commerce;929.6068582;TJ;
4963;Congo;Electricity;2020;Final Consumption;Residential;906.3480917;TJ;
4964;Congo;Electricity;2019;Primary Energy;Imports;36.38962623;TJ;
4965;Congo;Electricity;2019;Primary Energy;Supply;36.38962623;TJ;
4966;Congo;Electricity;2019;Primary Energy;Differences;-1.296743924;TJ;
4967;Congo;Electricity;2019;Transformation/Losses;Electricity;3768.845635;TJ;
4968;Congo;Electricity;2019;Transformation/Losses;Distribution;-1847.097154;TJ;
4969;Congo;Electricity;2019;Final Consumption;Total;1956.841363;TJ;
4970;Congo;Electricity;2019;Final Consumption;Industry;121.8750063;TJ;
4971;Congo;Electricity;2019;Final Consumption;Commerce;939.1160478;TJ;
4972;Congo;Electricity;2019;Final Consumption;Residential;895.8503088;TJ;
4973;Congo;GrandTotal;2020;Primary Energy;Production;21355.60937;TJ;
4974;Congo;GrandTotal;2020;Primary Energy;Imports;36.38962623;TJ;
4975;Congo;GrandTotal;2020;Primary Energy;Supply;21391.999;TJ;
4976;Congo;GrandTotal;2020;Primary Energy;Differences;-1.296743924;TJ;
4977;Congo;GrandTotal;2020;Transformation/Losses;Charcoal;-211.97008;TJ;
4978;Congo;GrandTotal;2020;Transformation/Losses;Distribution;-1847.097154;TJ;
4979;Congo;GrandTotal;2020;Final Consumption;Total;19331.63502;TJ;
4980;Congo;GrandTotal;2020;Final Consumption;Industry;120.8864131;TJ;
4981;Congo;GrandTotal;2020;Final Consumption;Commerce;945.2593915;TJ;
4982;Congo;GrandTotal;2020;Final Consumption;Residential;18265.48922;TJ;
4983;Congo;GrandTotal;2020;Consumption(Elect.& Heat);Total;19331.63502;TJ;
4984;Congo;GrandTotal;2020;Consumption(Elect.& Heat);Electricity;1956.841363;TJ;
4985;Congo;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;17374.79366;TJ;
4986;Congo;GrandTotal;2020;Gross Electricity&Heat;Electricity;1046.901565;TJ;
4987;Congo;GrandTotal;2019;Primary Energy;Production;21109.47467;TJ;
4988;Congo;GrandTotal;2019;Primary Energy;Imports;36.38962623;TJ;
4989;Congo;GrandTotal;2019;Primary Energy;Supply;21145.8643;TJ;
4990;Congo;GrandTotal;2019;Primary Energy;Differences;-1.296743924;TJ;
4991;Congo;GrandTotal;2019;Transformation/Losses;Charcoal;-204.41036;TJ;
4992;Congo;GrandTotal;2019;Transformation/Losses;Distribution;-1847.097154;TJ;
4993;Congo;GrandTotal;2019;Final Consumption;Total;19093.06004;TJ;
4994;Congo;GrandTotal;2019;Final Consumption;Industry;121.8750063;TJ;
4995;Congo;GrandTotal;2019;Final Consumption;Commerce;939.1160478;TJ;
4996;Congo;GrandTotal;2019;Final Consumption;Residential;18032.06899;TJ;
4997;Congo;GrandTotal;2019;Consumption(Elect.& Heat);Total;19093.06004;TJ;
4998;Congo;GrandTotal;2019;Consumption(Elect.& Heat);Electricity;1956.841363;TJ;
4999;Congo;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;17136.21868;TJ;
5000;Congo;GrandTotal;2019;Gross Electricity&Heat;Electricity;1046.901565;TJ;
5001;Costa Rica;Hydropower;2020;Primary Energy;Production;29859.55128;TJ;green
5002;Costa Rica;Hydropower;2020;Primary Energy;Supply;29859.55128;TJ;green
5003;Costa Rica;Hydropower;2020;Transformation/Losses;Electricity;-29859.55128;TJ;green
5004;Costa Rica;Hydropower;2020;Consumption(Elect.& Heat);Total;24962.62416;TJ;green
5005;Costa Rica;Hydropower;2020;Consumption(Elect.& Heat);Electricity;24962.62416;TJ;green
5006;Costa Rica;Hydropower;2020;Gross Electricity&Heat;Electricity;8294.3198;TJ;green
5007;Costa Rica;Hydropower;2019;Primary Energy;Production;28175.97893;TJ;green
5008;Costa Rica;Hydropower;2019;Primary Energy;Supply;28175.97893;TJ;green
5009;Costa Rica;Hydropower;2019;Transformation/Losses;Electricity;-28175.97893;TJ;green
5010;Costa Rica;Hydropower;2019;Consumption(Elect.& Heat);Total;24907.62571;TJ;green
5011;Costa Rica;Hydropower;2019;Consumption(Elect.& Heat);Electricity;24907.62571;TJ;green
5012;Costa Rica;Hydropower;2019;Gross Electricity&Heat;Electricity;7826.660815;TJ;green
5013;Costa Rica;Wind;2020;Primary Energy;Production;5253.99156;TJ;green
5014;Costa Rica;Wind;2020;Primary Energy;Supply;5253.99156;TJ;green
5015;Costa Rica;Wind;2020;Transformation/Losses;Electricity;-5253.99156;TJ;green
5016;Costa Rica;Wind;2020;Consumption(Elect.& Heat);Total;4392.343858;TJ;green
5017;Costa Rica;Wind;2020;Consumption(Elect.& Heat);Electricity;4392.343858;TJ;green
5018;Costa Rica;Wind;2020;Gross Electricity&Heat;Electricity;1459.4421;TJ;green
5019;Costa Rica;Wind;2019;Primary Energy;Production;6466.839808;TJ;green
5020;Costa Rica;Wind;2019;Primary Energy;Supply;6466.839808;TJ;green
5021;Costa Rica;Wind;2019;Transformation/Losses;Electricity;-6466.839808;TJ;green
5022;Costa Rica;Wind;2019;Consumption(Elect.& Heat);Total;5716.700238;TJ;green
5023;Costa Rica;Wind;2019;Consumption(Elect.& Heat);Electricity;5716.700238;TJ;green
5024;Costa Rica;Wind;2019;Gross Electricity&Heat;Electricity;1796.344391;TJ;green
5025;Costa Rica;Solar PV;2020;Primary Energy;Production;280.8176821;TJ;green
5026;Costa Rica;Solar PV;2020;Primary Energy;Supply;280.8176821;TJ;green
5027;Costa Rica;Solar PV;2020;Transformation/Losses;Electricity;-280.8176821;TJ;green
5028;Costa Rica;Solar PV;2020;Consumption(Elect.& Heat);Total;234.7639518;TJ;green
5029;Costa Rica;Solar PV;2020;Consumption(Elect.& Heat);Electricity;234.7639518;TJ;green
5030;Costa Rica;Solar PV;2020;Gross Electricity&Heat;Electricity;78.0049117;TJ;green
5031;Costa Rica;Solar PV;2019;Primary Energy;Production;280.8178649;TJ;green
5032;Costa Rica;Solar PV;2019;Primary Energy;Supply;280.8178649;TJ;green
5033;Costa Rica;Solar PV;2019;Transformation/Losses;Electricity;-280.8178649;TJ;green
5034;Costa Rica;Solar PV;2019;Consumption(Elect.& Heat);Total;248.2435939;TJ;green
5035;Costa Rica;Solar PV;2019;Consumption(Elect.& Heat);Electricity;248.2435939;TJ;green
5036;Costa Rica;Solar PV;2019;Gross Electricity&Heat;Electricity;78.00496248;TJ;green
5037;Costa Rica;Geothermal;2020;Primary Energy;Production;53781.25929;TJ;green
5038;Costa Rica;Geothermal;2020;Primary Energy;Supply;53781.25929;TJ;green
5039;Costa Rica;Geothermal;2020;Transformation/Losses;Electricity;-53781.25929;TJ;green
5040;Costa Rica;Geothermal;2020;Consumption(Elect.& Heat);Total;5083.744567;TJ;green
5041;Costa Rica;Geothermal;2020;Consumption(Elect.& Heat);Electricity;5083.744567;TJ;green
5042;Costa Rica;Geothermal;2020;Gross Electricity&Heat;Electricity;1689.1735;TJ;green
5043;Costa Rica;Geothermal;2019;Primary Energy;Production;48158.5856;TJ;green
5044;Costa Rica;Geothermal;2019;Primary Energy;Supply;48158.5856;TJ;green
5045;Costa Rica;Geothermal;2019;Transformation/Losses;Electricity;-48158.5856;TJ;green
5046;Costa Rica;Geothermal;2019;Consumption(Elect.& Heat);Total;4813.646252;TJ;green
5047;Costa Rica;Geothermal;2019;Consumption(Elect.& Heat);Electricity;4813.646252;TJ;green
5048;Costa Rica;Geothermal;2019;Gross Electricity&Heat;Electricity;1512.58;TJ;green
5049;Costa Rica;Solid Biofuels;2020;Primary Energy;Production;18642.74095;TJ;red
5050;Costa Rica;Solid Biofuels;2020;Primary Energy;Imports;0.356905044;TJ;red
5051;Costa Rica;Solid Biofuels;2020;Primary Energy;Exports;-2.43e-05;TJ;red
5052;Costa Rica;Solid Biofuels;2020;Primary Energy;Supply;18643.09783;TJ;red
5053;Costa Rica;Solid Biofuels;2020;Primary Energy;Differences;4.53e-11;TJ;red
5054;Costa Rica;Solid Biofuels;2020;Transformation/Losses;CHP;-2214.819311;TJ;red
5055;Costa Rica;Solid Biofuels;2020;Transformation/Losses;Charcoal;-30.63846828;TJ;red
5056;Costa Rica;Solid Biofuels;2020;Final Consumption;Total;16397.64005;TJ;red
5057;Costa Rica;Solid Biofuels;2020;Final Consumption;Industry;13367.85203;TJ;red
5058;Costa Rica;Solid Biofuels;2020;Final Consumption;Commerce;213.5761282;TJ;red
5059;Costa Rica;Solid Biofuels;2020;Final Consumption;Residential;2816.211888;TJ;red
5060;Costa Rica;Solid Biofuels;2020;Consumption(Elect.& Heat);Total;16999.97933;TJ;red
5061;Costa Rica;Solid Biofuels;2020;Consumption(Elect.& Heat);Electricity;602.3392825;TJ;red
5062;Costa Rica;Solid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;16397.64005;TJ;red
5063;Costa Rica;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;200.139;TJ;red
5064;Costa Rica;Solid Biofuels;2019;Primary Energy;Production;17890.84605;TJ;red
5065;Costa Rica;Solid Biofuels;2019;Primary Energy;Imports;0.62291358;TJ;red
5066;Costa Rica;Solid Biofuels;2019;Primary Energy;Exports;-0.016758;TJ;red
5067;Costa Rica;Solid Biofuels;2019;Primary Energy;Supply;17891.45221;TJ;red
5068;Costa Rica;Solid Biofuels;2019;Primary Energy;Differences;9.07e-12;TJ;red
5069;Costa Rica;Solid Biofuels;2019;Transformation/Losses;CHP;-1501.645042;TJ;red
5070;Costa Rica;Solid Biofuels;2019;Transformation/Losses;Charcoal;-31.11212838;TJ;red
5071;Costa Rica;Solid Biofuels;2019;Final Consumption;Total;16358.69503;TJ;red
5072;Costa Rica;Solid Biofuels;2019;Final Consumption;Industry;13393.80726;TJ;red
5073;Costa Rica;Solid Biofuels;2019;Final Consumption;Commerce;237.7195091;TJ;red
5074;Costa Rica;Solid Biofuels;2019;Final Consumption;Residential;2727.168264;TJ;red
5075;Costa Rica;Solid Biofuels;2019;Consumption(Elect.& Heat);Total;16991.99099;TJ;red
5076;Costa Rica;Solid Biofuels;2019;Consumption(Elect.& Heat);Electricity;633.2959517;TJ;red
5077;Costa Rica;Solid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;16358.69503;TJ;red
5078;Costa Rica;Solid Biofuels;2019;Gross Electricity&Heat;Electricity;198.999;TJ;red
5079;Costa Rica;Biogas;2020;Primary Energy;Production;17.40154724;TJ;green
5080;Costa Rica;Biogas;2020;Primary Energy;Supply;17.40154724;TJ;green
5081;Costa Rica;Biogas;2020;Transformation/Losses;Electricity;-9.010042759;TJ;green
5082;Costa Rica;Biogas;2020;Final Consumption;Total;8.39150448;TJ;green
5083;Costa Rica;Biogas;2020;Final Consumption;Industry;5.36256;TJ;green
5084;Costa Rica;Biogas;2020;Final Consumption;Residential;3.02894448;TJ;green
5085;Costa Rica;Biogas;2020;Consumption(Elect.& Heat);Total;37.70319228;TJ;green
5086;Costa Rica;Biogas;2020;Consumption(Elect.& Heat);Electricity;29.3116878;TJ;green
5087;Costa Rica;Biogas;2020;Consumption(Elect.& Heat);DirectUse;8.39150448;TJ;green
5088;Costa Rica;Biogas;2020;Gross Electricity&Heat;Electricity;9.7393812;TJ;green
5089;Costa Rica;Biogas;2019;Primary Energy;Production;18.31940448;TJ;green
5090;Costa Rica;Biogas;2019;Primary Energy;Supply;18.31940448;TJ;green
5091;Costa Rica;Biogas;2019;Transformation/Losses;Electricity;-9.9279;TJ;green
5092;Costa Rica;Biogas;2019;Final Consumption;Total;8.39150448;TJ;green
5093;Costa Rica;Biogas;2019;Final Consumption;Industry;5.36256;TJ;green
5094;Costa Rica;Biogas;2019;Final Consumption;Residential;3.02894448;TJ;green
5095;Costa Rica;Biogas;2019;Consumption(Elect.& Heat);Total;39.38618629;TJ;green
5096;Costa Rica;Biogas;2019;Consumption(Elect.& Heat);Electricity;30.99468181;TJ;green
5097;Costa Rica;Biogas;2019;Consumption(Elect.& Heat);DirectUse;8.39150448;TJ;green
5098;Costa Rica;Biogas;2019;Gross Electricity&Heat;Electricity;9.7393812;TJ;green
5099;Costa Rica;Charcoal;2020;Primary Energy;Imports;23.99326125;TJ;red
5100;Costa Rica;Charcoal;2020;Primary Energy;Exports;-0.016625088;TJ;red
5101;Costa Rica;Charcoal;2020;Primary Energy;Supply;23.97663616;TJ;red
5102;Costa Rica;Charcoal;2020;Primary Energy;Differences;0.016625087;TJ;red
5103;Costa Rica;Charcoal;2020;Transformation/Losses;Charcoal;11.5787878;TJ;red
5104;Costa Rica;Charcoal;2020;Final Consumption;Total;35.57204905;TJ;red
5105;Costa Rica;Charcoal;2020;Final Consumption;Industry;23.99326125;TJ;red
5106;Costa Rica;Charcoal;2020;Final Consumption;Residential;11.5787878;TJ;red
5107;Costa Rica;Charcoal;2020;Consumption(Elect.& Heat);Total;35.57204905;TJ;red
5108;Costa Rica;Charcoal;2020;Consumption(Elect.& Heat);DirectUse;35.57204905;TJ;red
5109;Costa Rica;Charcoal;2019;Primary Energy;Imports;12.50901553;TJ;red
5110;Costa Rica;Charcoal;2019;Primary Energy;Exports;-1.5375e-05;TJ;red
5111;Costa Rica;Charcoal;2019;Primary Energy;Supply;12.50900015;TJ;red
5112;Costa Rica;Charcoal;2019;Primary Energy;Differences;-12.50900015;TJ;red
5113;Costa Rica;Charcoal;2019;Transformation/Losses;Charcoal;11.75779185;TJ;red
5114;Costa Rica;Charcoal;2019;Final Consumption;Total;11.75779185;TJ;red
5115;Costa Rica;Charcoal;2019;Final Consumption;Residential;11.75779185;TJ;red
5116;Costa Rica;Charcoal;2019;Consumption(Elect.& Heat);Total;11.75779185;TJ;red
5117;Costa Rica;Charcoal;2019;Consumption(Elect.& Heat);DirectUse;11.75779185;TJ;red
5118;Costa Rica;Electricity;2020;Primary Energy;Imports;423.9423915;TJ;
5119;Costa Rica;Electricity;2020;Primary Energy;Exports;-2241.86485;TJ;
5120;Costa Rica;Electricity;2020;Primary Energy;Supply;-1817.922459;TJ;
5121;Costa Rica;Electricity;2020;Primary Energy;Differences;-372.6763786;TJ;
5122;Costa Rica;Electricity;2020;Transformation/Losses;Electricity;41510.44689;TJ;
5123;Costa Rica;Electricity;2020;Transformation/Losses;CHP;720.5004;TJ;
5124;Costa Rica;Electricity;2020;Transformation/Losses;OwnUse;-988.0013361;TJ;
5125;Costa Rica;Electricity;2020;Transformation/Losses;Distribution;-3747.219613;TJ;
5126;Costa Rica;Electricity;2020;Final Consumption;Total;35305.12751;TJ;
5127;Costa Rica;Electricity;2020;Final Consumption;Industry;6798.320823;TJ;
5128;Costa Rica;Electricity;2020;Final Consumption;Commerce;12696.4412;TJ;
5129;Costa Rica;Electricity;2020;Final Consumption;Residential;14685.84033;TJ;
5130;Costa Rica;Electricity;2020;Final Consumption;Other;1124.525157;TJ;
5131;Costa Rica;Electricity;2019;Primary Energy;Imports;1213.178523;TJ;
5132;Costa Rica;Electricity;2019;Primary Energy;Exports;-1151.615712;TJ;
5133;Costa Rica;Electricity;2019;Primary Energy;Supply;61.56281126;TJ;
5134;Costa Rica;Electricity;2019;Primary Energy;Differences;-186.5016353;TJ;
5135;Costa Rica;Electricity;2019;Transformation/Losses;Electricity;40403.98638;TJ;
5136;Costa Rica;Electricity;2019;Transformation/Losses;CHP;716.3964;TJ;
5137;Costa Rica;Electricity;2019;Transformation/Losses;OwnUse;-864.3675671;TJ;
5138;Costa Rica;Electricity;2019;Transformation/Losses;Distribution;-3780.569958;TJ;
5139;Costa Rica;Electricity;2019;Final Consumption;Total;36350.50643;TJ;
5140;Costa Rica;Electricity;2019;Final Consumption;Industry;6907.848678;TJ;
5141;Costa Rica;Electricity;2019;Final Consumption;Commerce;14042.70256;TJ;
5142;Costa Rica;Electricity;2019;Final Consumption;Residential;13976.71024;TJ;
5143;Costa Rica;Electricity;2019;Final Consumption;Other;1423.244951;TJ;
5144;Costa Rica;GrandTotal;2020;Primary Energy;Production;107835.7623;TJ;
5145;Costa Rica;GrandTotal;2020;Primary Energy;Imports;448.2925578;TJ;
5146;Costa Rica;GrandTotal;2020;Primary Energy;Exports;-2241.881499;TJ;
5147;Costa Rica;GrandTotal;2020;Primary Energy;Supply;106042.1734;TJ;
5148;Costa Rica;GrandTotal;2020;Primary Energy;Differences;-372.6597536;TJ;
5149;Costa Rica;GrandTotal;2020;Transformation/Losses;Electricity;-47674.18296;TJ;
5150;Costa Rica;GrandTotal;2020;Transformation/Losses;CHP;-1494.318911;TJ;
5151;Costa Rica;GrandTotal;2020;Transformation/Losses;Charcoal;-19.05968047;TJ;
5152;Costa Rica;GrandTotal;2020;Transformation/Losses;OwnUse;-988.0013361;TJ;
