id;country;technologyAndSource;year;mainCategory;subCategory;value;unit
360;Angola;GrandTotal;2019;Gross Electricity&Heat;Electricity;12780.56808;TJ
361;Argentina;Hydropower;2020;PrimaryEnergy;Productions;106864.8274;TJ
362;Argentina;Hydropower;2020;PrimaryEnergy;Supply;106864.8274;TJ
363;Argentina;Hydropower;2020;TransfLosses;Electricity;-106864.8274;TJ
364;Argentina;Hydropower;2020;UsageConsump;Total;88747.71384;TJ
365;Argentina;Hydropower;2020;UsageConsump;Electricity;88747.71384;TJ
366;Argentina;Hydropower;2020;Gross Electricity&Heat;Electricity;29684.67427;TJ
367;Argentina;Hydropower;2019;PrimaryEnergy;Productions;125173.9162;TJ
368;Argentina;Hydropower;2019;PrimaryEnergy;Supply;125173.9162;TJ
369;Argentina;Hydropower;2019;TransfLosses;Electricity;-125173.9162;TJ
370;Argentina;Hydropower;2019;UsageConsump;Total;107542.1984;TJ
371;Argentina;Hydropower;2019;UsageConsump;Electricity;107542.1984;TJ
372;Argentina;Hydropower;2019;Gross Electricity&Heat;Electricity;34770.53227;TJ
373;Argentina;Wind;2020;PrimaryEnergy;Productions;33884.3988;TJ
374;Argentina;Wind;2020;PrimaryEnergy;Supply;33884.3988;TJ
375;Argentina;Wind;2020;TransfLosses;Electricity;-33884.3988;TJ
376;Argentina;Wind;2020;UsageConsump;Total;28139.87541;TJ
377;Argentina;Wind;2020;UsageConsump;Electricity;28139.87541;TJ
378;Argentina;Wind;2020;Gross Electricity&Heat;Electricity;9412.333;TJ
379;Argentina;Wind;2019;PrimaryEnergy;Productions;17988.7176;TJ
380;Argentina;Wind;2019;PrimaryEnergy;Supply;17988.7176;TJ
381;Argentina;Wind;2019;TransfLosses;Electricity;-17988.7176;TJ
382;Argentina;Wind;2019;UsageConsump;Total;15454.86709;TJ
383;Argentina;Wind;2019;UsageConsump;Electricity;15454.86709;TJ
384;Argentina;Wind;2019;Gross Electricity&Heat;Electricity;4996.866;TJ
385;Argentina;Solar PV;2020;PrimaryEnergy;Productions;4844.14488;TJ
386;Argentina;Solar PV;2020;PrimaryEnergy;Supply;4844.14488;TJ
387;Argentina;Solar PV;2020;TransfLosses;Electricity;-4844.14488;TJ
388;Argentina;Solar PV;2020;UsageConsump;Total;4022.902523;TJ
389;Argentina;Solar PV;2020;UsageConsump;Electricity;4022.902523;TJ
390;Argentina;Solar PV;2020;Gross Electricity&Heat;Electricity;1345.5958;TJ
391;Argentina;Solar PV;2019;PrimaryEnergy;Productions;2883.36168;TJ
392;Argentina;Solar PV;2019;PrimaryEnergy;Supply;2883.36168;TJ
393;Argentina;Solar PV;2019;TransfLosses;Electricity;-2883.36168;TJ
394;Argentina;Solar PV;2019;UsageConsump;Total;2477.217805;TJ
395;Argentina;Solar PV;2019;UsageConsump;Electricity;2477.217805;TJ
396;Argentina;Solar PV;2019;Gross Electricity&Heat;Electricity;800.9338;TJ
397;Argentina;Solid Biofuels;2020;PrimaryEnergy;Productions;93352.71576;TJ
398;Argentina;Solid Biofuels;2020;PrimaryEnergy;Supply;93352.71576;TJ
399;Argentina;Solid Biofuels;2020;PrimaryEnergy;Differences;-0.037729047;TJ
400;Argentina;Solid Biofuels;2020;TransfLosses;CHP;-39339.08136;TJ
401;Argentina;Solid Biofuels;2020;TransfLosses;Charcoal;-17629.5;TJ
402;Argentina;Solid Biofuels;2020;finalConsump;Total;36384.09666;TJ
403;Argentina;Solid Biofuels;2020;finalConsump;Industry;30862.89666;TJ
404;Argentina;Solid Biofuels;2020;finalConsump;Commerce;1840.4;TJ
405;Argentina;Solid Biofuels;2020;finalConsump;Residential;3680.8;TJ
406;Argentina;Solid Biofuels;2020;UsageConsump;Total;43422.87562;TJ
407;Argentina;Solid Biofuels;2020;UsageConsump;Electricity;7038.778953;TJ
408;Argentina;Solid Biofuels;2020;UsageConsump;DirectUse;36384.09666;TJ
409;Argentina;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;2354.357666;TJ
410;Argentina;Solid Biofuels;2019;PrimaryEnergy;Productions;97158.83297;TJ
411;Argentina;Solid Biofuels;2019;PrimaryEnergy;Supply;97158.83297;TJ
412;Argentina;Solid Biofuels;2019;TransfLosses;CHP;-31154.755;TJ
413;Argentina;Solid Biofuels;2019;TransfLosses;Charcoal;-17807.60135;TJ
414;Argentina;Solid Biofuels;2019;finalConsump;Total;48196.47662;TJ
415;Argentina;Solid Biofuels;2019;finalConsump;Industry;42425.80883;TJ
416;Argentina;Solid Biofuels;2019;finalConsump;Commerce;1923.555929;TJ
417;Argentina;Solid Biofuels;2019;finalConsump;Residential;3847.111858;TJ
418;Argentina;Solid Biofuels;2019;UsageConsump;Total;54085.07712;TJ
419;Argentina;Solid Biofuels;2019;UsageConsump;Electricity;5888.600501;TJ
420;Argentina;Solid Biofuels;2019;UsageConsump;DirectUse;48196.47662;TJ
421;Argentina;Solid Biofuels;2019;Gross Electricity&Heat;Electricity;1903.901694;TJ
422;Argentina;Liquid Biofuels;2020;PrimaryEnergy;Productions;60278.2621;TJ
423;Argentina;Liquid Biofuels;2020;PrimaryEnergy;Exports;-22253.35879;TJ
424;Argentina;Liquid Biofuels;2020;PrimaryEnergy;Supply;38024.90331;TJ
425;Argentina;Liquid Biofuels;2020;PrimaryEnergy;Differences;-3225.767433;TJ
426;Argentina;Liquid Biofuels;2020;finalConsump;Total;34799.13588;TJ
427;Argentina;Liquid Biofuels;2020;finalConsump;Transport;34799.13588;TJ
428;Argentina;Liquid Biofuels;2020;UsageConsump;Total;34799.13588;TJ
429;Argentina;Liquid Biofuels;2020;UsageConsump;DirectUse;34799.13588;TJ
430;Argentina;Liquid Biofuels;2019;PrimaryEnergy;Productions;102780.1037;TJ
431;Argentina;Liquid Biofuels;2019;PrimaryEnergy;Exports;-37821.71193;TJ
432;Argentina;Liquid Biofuels;2019;PrimaryEnergy;Supply;64958.39178;TJ
433;Argentina;Liquid Biofuels;2019;PrimaryEnergy;Differences;-47.35266586;TJ
434;Argentina;Liquid Biofuels;2019;finalConsump;Total;64911.03911;TJ
435;Argentina;Liquid Biofuels;2019;finalConsump;Transport;64911.03911;TJ
436;Argentina;Liquid Biofuels;2019;UsageConsump;Total;64911.03911;TJ
437;Argentina;Liquid Biofuels;2019;UsageConsump;DirectUse;64911.03911;TJ
438;Argentina;Biogas;2020;PrimaryEnergy;Productions;3065.122587;TJ
439;Argentina;Biogas;2020;PrimaryEnergy;Supply;3065.122587;TJ
440;Argentina;Biogas;2020;TransfLosses;Electricity;-3065.122587;TJ
441;Argentina;Biogas;2020;UsageConsump;Total;754.3405023;TJ
442;Argentina;Biogas;2020;UsageConsump;Electricity;754.3405023;TJ
443;Argentina;Biogas;2020;Gross Electricity&Heat;Electricity;252.3146922;TJ
444;Argentina;Biogas;2019;PrimaryEnergy;Productions;2778.305455;TJ
445;Argentina;Biogas;2019;PrimaryEnergy;Supply;2778.305455;TJ
446;Argentina;Biogas;2019;TransfLosses;Electricity;-2778.305455;TJ
447;Argentina;Biogas;2019;UsageConsump;Total;787.6966563;TJ
448;Argentina;Biogas;2019;UsageConsump;Electricity;787.6966563;TJ
449;Argentina;Biogas;2019;Gross Electricity&Heat;Electricity;254.678;TJ
450;Argentina;Charcoal;2020;TransfLosses;Charcoal;11923.34455;TJ
451;Argentina;Charcoal;2020;finalConsump;Total;11923.34455;TJ
452;Argentina;Charcoal;2020;finalConsump;Commerce;4769.33782;TJ
453;Argentina;Charcoal;2020;finalConsump;Residential;7154.00673;TJ
454;Argentina;Charcoal;2020;UsageConsump;Total;11923.34455;TJ
455;Argentina;Charcoal;2020;UsageConsump;DirectUse;11923.34455;TJ
456;Argentina;Charcoal;2019;TransfLosses;Charcoal;12043.78835;TJ
457;Argentina;Charcoal;2019;finalConsump;Total;12043.78835;TJ
458;Argentina;Charcoal;2019;finalConsump;Commerce;4817.515341;TJ
459;Argentina;Charcoal;2019;finalConsump;Residential;7226.273012;TJ
460;Argentina;Charcoal;2019;UsageConsump;Total;12043.78835;TJ
461;Argentina;Charcoal;2019;UsageConsump;DirectUse;12043.78835;TJ
462;Argentina;Electricity;2020;PrimaryEnergy;Imports;8063.839006;TJ
463;Argentina;Electricity;2020;PrimaryEnergy;Exports;-3192.57809;TJ
464;Argentina;Electricity;2020;PrimaryEnergy;Supply;4871.260916;TJ
465;Argentina;Electricity;2020;PrimaryEnergy;Differences;-0.182908008;TJ
466;Argentina;Electricity;2020;TransfLosses;Electricity;148015.3455;TJ
467;Argentina;Electricity;2020;TransfLosses;CHP;6962.045999;TJ
468;Argentina;Electricity;2020;TransfLosses;OwnUse;-4262.294726;TJ
469;Argentina;Electricity;2020;TransfLosses;Distribution;-21436.92471;TJ
470;Argentina;Electricity;2020;finalConsump;Total;128703.6112;TJ
471;Argentina;Electricity;2020;finalConsump;Industry;52347.4024;TJ
472;Argentina;Electricity;2020;finalConsump;Transport;324.4367738;TJ
473;Argentina;Electricity;2020;finalConsump;Commerce;32444.87434;TJ
474;Argentina;Electricity;2020;finalConsump;Residential;42902.83879;TJ
475;Argentina;Electricity;2020;finalConsump;Other;684.0589346;TJ
476;Argentina;Electricity;2019;PrimaryEnergy;Imports;11515.03377;TJ
477;Argentina;Electricity;2019;PrimaryEnergy;Exports;-274.7593761;TJ
478;Argentina;Electricity;2019;PrimaryEnergy;Supply;11240.27439;TJ
479;Argentina;Electricity;2019;PrimaryEnergy;Differences;-7033.587806;TJ
480;Argentina;Electricity;2019;TransfLosses;Electricity;146962.8363;TJ
481;Argentina;Electricity;2019;TransfLosses;CHP;6854.0461;TJ
482;Argentina;Electricity;2019;TransfLosses;OwnUse;-3926.331583;TJ
483;Argentina;Electricity;2019;TransfLosses;Distribution;-21946.6569;TJ
484;Argentina;Electricity;2019;finalConsump;Total;132150.5805;TJ
485;Argentina;Electricity;2019;finalConsump;Industry;52481.8213;TJ
486;Argentina;Electricity;2019;finalConsump;Transport;555.7978503;TJ
487;Argentina;Electricity;2019;finalConsump;Commerce;32757.36534;TJ
488;Argentina;Electricity;2019;finalConsump;Residential;45420.22877;TJ
489;Argentina;Electricity;2019;finalConsump;Other;935.3671895;TJ
490;Argentina;GrandTotal;2020;PrimaryEnergy;Productions;302289.4715;TJ
491;Argentina;GrandTotal;2020;PrimaryEnergy;Imports;8063.839006;TJ
492;Argentina;GrandTotal;2020;PrimaryEnergy;Exports;-25445.93688;TJ
493;Argentina;GrandTotal;2020;PrimaryEnergy;Supply;284907.3736;TJ
494;Argentina;GrandTotal;2020;PrimaryEnergy;Differences;-3225.98807;TJ
495;Argentina;GrandTotal;2020;TransfLosses;Electricity;-643.1480957;TJ
496;Argentina;GrandTotal;2020;TransfLosses;CHP;-32377.03537;TJ
497;Argentina;GrandTotal;2020;TransfLosses;Charcoal;-5706.155449;TJ
498;Argentina;GrandTotal;2020;TransfLosses;OwnUse;-4262.294726;TJ
499;Argentina;GrandTotal;2020;TransfLosses;Distribution;-21436.92471;TJ
500;Argentina;GrandTotal;2020;finalConsump;Total;211810.1883;TJ
501;Argentina;GrandTotal;2020;finalConsump;Industry;83210.29906;TJ
502;Argentina;GrandTotal;2020;finalConsump;Transport;35123.57265;TJ
503;Argentina;GrandTotal;2020;finalConsump;Commerce;39054.61216;TJ
504;Argentina;GrandTotal;2020;finalConsump;Residential;53737.64552;TJ
505;Argentina;GrandTotal;2020;finalConsump;Other;684.0589346;TJ
506;Argentina;GrandTotal;2020;UsageConsump;Total;211810.1883;TJ
507;Argentina;GrandTotal;2020;UsageConsump;Electricity;128703.6112;TJ
508;Argentina;GrandTotal;2020;UsageConsump;DirectUse;83106.5771;TJ
509;Argentina;GrandTotal;2020;Gross Electricity&Heat;Electricity;43049.27543;TJ
510;Argentina;GrandTotal;2019;PrimaryEnergy;Productions;348763.2376;TJ
511;Argentina;GrandTotal;2019;PrimaryEnergy;Imports;11515.03377;TJ
512;Argentina;GrandTotal;2019;PrimaryEnergy;Exports;-38096.47131;TJ
513;Argentina;GrandTotal;2019;PrimaryEnergy;Supply;322181.8;TJ
514;Argentina;GrandTotal;2019;PrimaryEnergy;Differences;-7080.940472;TJ
515;Argentina;GrandTotal;2019;TransfLosses;Electricity;-1861.464655;TJ
516;Argentina;GrandTotal;2019;TransfLosses;CHP;-24300.7089;TJ
517;Argentina;GrandTotal;2019;TransfLosses;Charcoal;-5763.812998;TJ
518;Argentina;GrandTotal;2019;TransfLosses;OwnUse;-3926.331583;TJ
519;Argentina;GrandTotal;2019;TransfLosses;Distribution;-21946.6569;TJ
520;Argentina;GrandTotal;2019;finalConsump;Total;257301.8845;TJ
521;Argentina;GrandTotal;2019;finalConsump;Industry;94907.63014;TJ
522;Argentina;GrandTotal;2019;finalConsump;Transport;65466.83696;TJ
523;Argentina;GrandTotal;2019;finalConsump;Commerce;39498.43661;TJ
524;Argentina;GrandTotal;2019;finalConsump;Residential;56493.61364;TJ
525;Argentina;GrandTotal;2019;finalConsump;Other;935.3671895;TJ
526;Argentina;GrandTotal;2019;UsageConsump;Total;257301.8845;TJ
527;Argentina;GrandTotal;2019;UsageConsump;Electricity;132150.5805;TJ
528;Argentina;GrandTotal;2019;UsageConsump;DirectUse;125151.3041;TJ
529;Argentina;GrandTotal;2019;Gross Electricity&Heat;Electricity;42726.91176;TJ
530;Austria;Hydropower;2020;PrimaryEnergy;Productions;151192.908;TJ
531;Austria;Hydropower;2020;PrimaryEnergy;Supply;151192.908;TJ
532;Austria;Hydropower;2020;TransfLosses;Electricity;-151192.908;TJ
533;Austria;Hydropower;2020;UsageConsump;Total;127519.091;TJ
534;Austria;Hydropower;2020;UsageConsump;Electricity;127519.091;TJ
535;Austria;Hydropower;2020;Gross Electricity&Heat;Electricity;41998.03;TJ
536;Austria;Hydropower;2019;PrimaryEnergy;Productions;146973.492;TJ
537;Austria;Hydropower;2019;PrimaryEnergy;Supply;146973.492;TJ
538;Austria;Hydropower;2019;TransfLosses;Electricity;-146973.492;TJ
539;Austria;Hydropower;2019;UsageConsump;Total;125745.5454;TJ
540;Austria;Hydropower;2019;UsageConsump;Electricity;125745.5454;TJ
541;Austria;Hydropower;2019;Gross Electricity&Heat;Electricity;40825.97;TJ
542;Austria;Wind;2020;PrimaryEnergy;Productions;24449.508;TJ
543;Austria;Wind;2020;PrimaryEnergy;Supply;24449.508;TJ
544;Austria;Wind;2020;TransfLosses;Electricity;-24449.508;TJ
545;Austria;Wind;2020;UsageConsump;Total;20621.19894;TJ
546;Austria;Wind;2020;UsageConsump;Electricity;20621.19894;TJ
547;Austria;Wind;2020;Gross Electricity&Heat;Electricity;6791.53;TJ
548;Austria;Wind;2019;PrimaryEnergy;Productions;26820.2736;TJ
549;Austria;Wind;2019;PrimaryEnergy;Supply;26820.2736;TJ
550;Austria;Wind;2019;TransfLosses;Electricity;-26820.2736;TJ
551;Austria;Wind;2019;UsageConsump;Total;22946.51834;TJ
552;Austria;Wind;2019;UsageConsump;Electricity;22946.51834;TJ
553;Austria;Wind;2019;Gross Electricity&Heat;Electricity;7450.076;TJ
554;Austria;Solar PV;2020;PrimaryEnergy;Productions;7354.5624;TJ
555;Austria;Solar PV;2020;PrimaryEnergy;Supply;7354.5624;TJ
556;Austria;Solar PV;2020;TransfLosses;Electricity;-7354.5624;TJ
557;Austria;Solar PV;2020;UsageConsump;Total;6202.983487;TJ
558;Austria;Solar PV;2020;UsageConsump;Electricity;6202.983487;TJ
559;Austria;Solar PV;2020;Gross Electricity&Heat;Electricity;2042.934;TJ
560;Austria;Solar PV;2019;PrimaryEnergy;Productions;6127.5348;TJ
561;Austria;Solar PV;2019;PrimaryEnergy;Supply;6127.5348;TJ
562;Austria;Solar PV;2019;TransfLosses;Electricity;-6127.5348;TJ
563;Austria;Solar PV;2019;UsageConsump;Total;5242.511385;TJ
564;Austria;Solar PV;2019;UsageConsump;Electricity;5242.511385;TJ
565;Austria;Solar PV;2019;Gross Electricity&Heat;Electricity;1702.093;TJ
566;Austria;Solar Thermal;2020;PrimaryEnergy;Productions;7621.269;TJ
567;Austria;Solar Thermal;2020;PrimaryEnergy;Supply;7621.269;TJ
568;Austria;Solar Thermal;2020;TransfLosses;Heat;-100.872;TJ
569;Austria;Solar Thermal;2020;finalConsump;Total;7520.397;TJ
570;Austria;Solar Thermal;2020;finalConsump;Commerce;2741.725;TJ
571;Austria;Solar Thermal;2020;finalConsump;Residential;4721.38;TJ
572;Austria;Solar Thermal;2020;finalConsump;Other;57.292;TJ
573;Austria;Solar Thermal;2020;UsageConsump;Total;7598.229605;TJ
574;Austria;Solar Thermal;2020;UsageConsump;Heat;77.83260469;TJ
575;Austria;Solar Thermal;2020;UsageConsump;DirectUse;7520.397;TJ
576;Austria;Solar Thermal;2020;Gross Electricity&Heat;Heat;90.785;TJ
577;Austria;Solar Thermal;2019;PrimaryEnergy;Productions;7494.243;TJ
578;Austria;Solar Thermal;2019;PrimaryEnergy;Supply;7494.243;TJ
579;Austria;Solar Thermal;2019;TransfLosses;Heat;-101.25;TJ
580;Austria;Solar Thermal;2019;finalConsump;Total;7392.993;TJ
581;Austria;Solar Thermal;2019;finalConsump;Commerce;2615.292;TJ
582;Austria;Solar Thermal;2019;finalConsump;Residential;4721.38;TJ
583;Austria;Solar Thermal;2019;finalConsump;Other;56.321;TJ
584;Austria;Solar Thermal;2019;UsageConsump;Total;7470.905351;TJ
585;Austria;Solar Thermal;2019;UsageConsump;Heat;77.91235051;TJ
586;Austria;Solar Thermal;2019;UsageConsump;DirectUse;7392.993;TJ
587;Austria;Solar Thermal;2019;Gross Electricity&Heat;Heat;91.125;TJ
588;Austria;Geothermal;2020;PrimaryEnergy;Productions;1524.535;TJ
589;Austria;Geothermal;2020;PrimaryEnergy;Supply;1524.535;TJ
590;Austria;Geothermal;2020;TransfLosses;Electricity;-2.628;TJ
591;Austria;Geothermal;2020;TransfLosses;Heat;-1029.092;TJ
592;Austria;Geothermal;2020;finalConsump;Total;492.815;TJ
593;Austria;Geothermal;2020;finalConsump;Commerce;492.815;TJ
594;Austria;Geothermal;2020;UsageConsump;Total;934.1718098;TJ
595;Austria;Geothermal;2020;UsageConsump;Electricity;0.221650721;TJ
596;Austria;Geothermal;2020;UsageConsump;Heat;441.1351591;TJ
597;Austria;Geothermal;2020;UsageConsump;DirectUse;492.815;TJ
598;Austria;Geothermal;2020;Gross Electricity&Heat;Electricity;0.073;TJ
599;Austria;Geothermal;2020;Gross Electricity&Heat;Heat;514.546;TJ
600;Austria;Geothermal;2019;PrimaryEnergy;Productions;1422.831;TJ
601;Austria;Geothermal;2019;PrimaryEnergy;Supply;1422.831;TJ
602;Austria;Geothermal;2019;TransfLosses;Electricity;-7.2;TJ
603;Austria;Geothermal;2019;TransfLosses;Heat;-939.764;TJ
604;Austria;Geothermal;2019;finalConsump;Total;475.867;TJ
605;Austria;Geothermal;2019;finalConsump;Commerce;475.867;TJ
606;Austria;Geothermal;2019;UsageConsump;Total;878.2345696;TJ
607;Austria;Geothermal;2019;UsageConsump;Electricity;0.616007631;TJ
608;Austria;Geothermal;2019;UsageConsump;Heat;401.751562;TJ
609;Austria;Geothermal;2019;UsageConsump;DirectUse;475.867;TJ
610;Austria;Geothermal;2019;Gross Electricity&Heat;Electricity;0.2;TJ
611;Austria;Geothermal;2019;Gross Electricity&Heat;Heat;469.882;TJ
612;Austria;Other RE;2020;PrimaryEnergy;Productions;16884.653;TJ
613;Austria;Other RE;2020;PrimaryEnergy;Supply;16884.653;TJ
614;Austria;Other RE;2020;TransfLosses;Heat;-385.243;TJ
615;Austria;Other RE;2020;finalConsump;Total;16499.41;TJ
616;Austria;Other RE;2020;finalConsump;Industry;303.71;TJ
617;Austria;Other RE;2020;finalConsump;Commerce;8866.28;TJ
618;Austria;Other RE;2020;finalConsump;Residential;7222.445;TJ
619;Austria;Other RE;2020;finalConsump;Other;106.975;TJ
620;Austria;Other RE;2020;UsageConsump;Total;16499.41;TJ
621;Austria;Other RE;2020;UsageConsump;DirectUse;16499.41;TJ
622;Austria;Other RE;2019;PrimaryEnergy;Productions;15633.937;TJ
623;Austria;Other RE;2019;PrimaryEnergy;Supply;15633.937;TJ
624;Austria;Other RE;2019;TransfLosses;Heat;-350.143;TJ
625;Austria;Other RE;2019;finalConsump;Total;15283.794;TJ
626;Austria;Other RE;2019;finalConsump;Industry;284.922;TJ
627;Austria;Other RE;2019;finalConsump;Commerce;7671.266;TJ
628;Austria;Other RE;2019;finalConsump;Residential;7222.445;TJ
629;Austria;Other RE;2019;finalConsump;Other;105.161;TJ
630;Austria;Other RE;2019;UsageConsump;Total;15283.794;TJ
631;Austria;Other RE;2019;UsageConsump;DirectUse;15283.794;TJ
632;Austria;RenWaste;2020;PrimaryEnergy;Productions;8015.599;TJ
633;Austria;RenWaste;2020;PrimaryEnergy;Supply;8015.599;TJ
634;Austria;RenWaste;2020;TransfLosses;Electricity;-3288.332;TJ
635;Austria;RenWaste;2020;TransfLosses;CHP;-3966.85;TJ
636;Austria;RenWaste;2020;TransfLosses;Heat;-760.417;TJ
637;Austria;RenWaste;2020;UsageConsump;Total;3782.632961;TJ
638;Austria;RenWaste;2020;UsageConsump;Electricity;995.0083055;TJ
639;Austria;RenWaste;2020;UsageConsump;Heat;2787.624655;TJ
640;Austria;RenWaste;2020;Gross Electricity&Heat;Electricity;327.703;TJ
641;Austria;RenWaste;2020;Gross Electricity&Heat;Heat;3251.523;TJ
642;Austria;RenWaste;2019;PrimaryEnergy;Productions;7900.781;TJ
643;Austria;RenWaste;2019;PrimaryEnergy;Supply;7900.781;TJ
644;Austria;RenWaste;2019;TransfLosses;Electricity;-3458.412;TJ
645;Austria;RenWaste;2019;TransfLosses;CHP;-3623.133;TJ
646;Austria;RenWaste;2019;TransfLosses;Heat;-819.235;TJ
647;Austria;RenWaste;2019;UsageConsump;Total;3707.492499;TJ
648;Austria;RenWaste;2019;UsageConsump;Electricity;1101.270723;TJ
649;Austria;RenWaste;2019;UsageConsump;Heat;2606.221776;TJ
650;Austria;RenWaste;2019;Gross Electricity&Heat;Electricity;357.551;TJ
651;Austria;RenWaste;2019;Gross Electricity&Heat;Heat;3048.194;TJ
652;Austria;Solid Biofuels;2020;PrimaryEnergy;Productions;201131.321;TJ
653;Austria;Solid Biofuels;2020;PrimaryEnergy;Imports;10691.86;TJ
654;Austria;Solid Biofuels;2020;PrimaryEnergy;Exports;-15216.869;TJ
655;Austria;Solid Biofuels;2020;PrimaryEnergy;Stocks;-1237.534;TJ
656;Austria;Solid Biofuels;2020;PrimaryEnergy;Supply;195368.778;TJ
657;Austria;Solid Biofuels;2020;TransfLosses;Electricity;-8489.553;TJ
658;Austria;Solid Biofuels;2020;TransfLosses;CHP;-31426.236;TJ
659;Austria;Solid Biofuels;2020;TransfLosses;Heat;-28945.432;TJ
660;Austria;Solid Biofuels;2020;TransfLosses;Charcoal;-103.514;TJ
661;Austria;Solid Biofuels;2020;finalConsump;Total;126404.042;TJ
662;Austria;Solid Biofuels;2020;finalConsump;Industry;46401.49;TJ
663;Austria;Solid Biofuels;2020;finalConsump;Commerce;3322.803;TJ
664;Austria;Solid Biofuels;2020;finalConsump;Residential;70343.617;TJ
665;Austria;Solid Biofuels;2020;finalConsump;Other;6336.132;TJ
666;Austria;Solid Biofuels;2020;UsageConsump;Total;171344.6875;TJ
667;Austria;Solid Biofuels;2020;UsageConsump;Electricity;11035.34571;TJ
668;Austria;Solid Biofuels;2020;UsageConsump;Heat;33905.29977;TJ
669;Austria;Solid Biofuels;2020;UsageConsump;DirectUse;126404.042;TJ
670;Austria;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;3634.458;TJ
671;Austria;Solid Biofuels;2020;Gross Electricity&Heat;Heat;39547.599;TJ
672;Austria;Solid Biofuels;2019;PrimaryEnergy;Productions;195622.846;TJ
673;Austria;Solid Biofuels;2019;PrimaryEnergy;Imports;12414.912;TJ
674;Austria;Solid Biofuels;2019;PrimaryEnergy;Exports;-14953.044;TJ
675;Austria;Solid Biofuels;2019;PrimaryEnergy;Stocks;338.766;TJ
676;Austria;Solid Biofuels;2019;PrimaryEnergy;Supply;193423.48;TJ
677;Austria;Solid Biofuels;2019;TransfLosses;Electricity;-7499.877;TJ
678;Austria;Solid Biofuels;2019;TransfLosses;CHP;-31819.898;TJ
679;Austria;Solid Biofuels;2019;TransfLosses;Heat;-26028.806;TJ
680;Austria;Solid Biofuels;2019;TransfLosses;Charcoal;-102.317;TJ
681;Austria;Solid Biofuels;2019;finalConsump;Total;127972.581;TJ
682;Austria;Solid Biofuels;2019;finalConsump;Industry;48157.132;TJ
683;Austria;Solid Biofuels;2019;finalConsump;Commerce;3421.677;TJ
